Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,5200.0,5500.0,5000.0,5500.0,5448.990234375,34467200
2021-01-05,5500.0,5825.0,5400.0,5750.0,5696.671875,66285900
2021-01-06,5850.0,5875.0,5375.0,5800.0,5746.2080078125,42312200
2021-01-07,5900.0,6950.0,5850.0,6575.0,6514.0205078125,142914600
2021-01-08,6650.0,7000.0,6475.0,6500.0,6439.7158203125,80518500
2021-01-11,6500.0,6525.0,6200.0,6250.0,6192.03466796875,70983200
2021-01-12,6250.0,6650.0,6125.0,6475.0,6414.94775390625,75061400
2021-01-13,6575.0,6850.0,6425.0,6650.0,6588.32470703125,80107500
2021-01-14,6650.0,7100.0,6500.0,6600.0,6538.78857421875,121101200
2021-01-15,6875.0,7000.0,6600.0,6625.0,6563.556640625,50165400
2021-01-18,6600.0,6750.0,6175.0,6200.0,6142.498046875,51284100
2021-01-19,6175.0,6175.0,5775.0,5950.0,5894.81689453125,74430300
2021-01-20,5950.0,6675.0,5925.0,6650.0,6588.32470703125,75949000
2021-01-21,6775.0,6875.0,6525.0,6725.0,6662.62890625,45688300
2021-01-22,6725.0,6750.0,6275.0,6325.0,6266.3388671875,41096600
2021-01-25,6300.0,6450.0,5925.0,6350.0,6291.10693359375,32262200
2021-01-26,6400.0,6575.0,6025.0,6150.0,6092.9619140625,29133900
2021-01-27,6150.0,6175.0,5725.0,5750.0,5696.671875,60646700
2021-01-28,5600.0,5750.0,5350.0,5400.0,5349.91796875,76528100
2021-01-29,5500.0,5875.0,5225.0,5500.0,5448.990234375,55872500
2021-02-01,5600.0,6300.0,5225.0,6250.0,6192.03466796875,87291800
2021-02-02,6350.0,6375.0,5850.0,5900.0,5845.28076171875,50442600
2021-02-03,6025.0,6100.0,5750.0,5850.0,5795.744140625,24288200
2021-02-04,5875.0,6025.0,5750.0,5850.0,5795.744140625,18261900
2021-02-05,5900.0,6075.0,5800.0,6025.0,5969.12109375,26852100
2021-02-08,6150.0,6250.0,6050.0,6150.0,6092.9619140625,29191400
2021-02-09,6200.0,6200.0,5850.0,5950.0,5894.81689453125,28008900
2021-02-10,6000.0,6100.0,5875.0,6025.0,5969.12109375,15835800
2021-02-11,6125.0,6500.0,6025.0,6375.0,6315.875,89617000
2021-02-15,6375.0,6425.0,6250.0,6300.0,6241.57080078125,23435100
2021-02-16,6350.0,6400.0,6200.0,6225.0,6167.26611328125,31809000
2021-02-17,6300.0,6325.0,5950.0,6075.0,6018.65771484375,27155000
2021-02-18,6075.0,6225.0,5975.0,6200.0,6142.498046875,19280000
2021-02-19,6300.0,6350.0,6125.0,6325.0,6266.3388671875,32144700
2021-02-22,6475.0,6625.0,6400.0,6425.0,6365.41162109375,62201300
2021-02-23,6450.0,6550.0,6350.0,6475.0,6414.94775390625,20733700
2021-02-24,6475.0,6500.0,6200.0,6300.0,6241.57080078125,15368000
2021-02-25,6450.0,6500.0,6275.0,6300.0,6241.57080078125,19069000
2021-02-26,6000.0,6175.0,5925.0,6075.0,6018.65771484375,38750200
2021-03-01,6150.0,6175.0,5950.0,6075.0,6018.65771484375,10044400
2021-03-02,6050.0,6075.0,5825.0,5875.0,5820.51220703125,27009500
2021-03-03,5875.0,5950.0,5800.0,5925.0,5870.048828125,14076000
2021-03-04,5600.0,5625.0,5525.0,5525.0,5473.75830078125,47709400
2021-03-05,5150.0,5400.0,5150.0,5150.0,5102.236328125,101200300
2021-03-08,5200.0,5275.0,4800.0,4830.0,4785.2041015625,77938000
2021-03-09,4800.0,4810.0,4510.0,4550.0,4507.80126953125,113826500
2021-03-10,4580.0,4640.0,4460.0,4530.0,4487.98681640625,48612700
2021-03-12,4620.0,4820.0,4580.0,4640.0,4596.96630859375,104333100
2021-03-15,4640.0,4740.0,4530.0,4710.0,4666.3173828125,51202800
2021-03-16,4750.0,4770.0,4480.0,4560.0,4517.70849609375,47029800
2021-03-17,4510.0,4580.0,4470.0,4510.0,4468.171875,37586500
2021-03-18,4590.0,4640.0,4560.0,4590.0,4547.43017578125,30447400
2021-03-19,4560.0,4570.0,4480.0,4500.0,4458.2646484375,38380200
2021-03-22,4550.0,4580.0,4500.0,4520.0,4478.0791015625,22481100
2021-03-23,4540.0,4560.0,4460.0,4500.0,4458.2646484375,25548500
2021-03-24,4450.0,4460.0,4280.0,4300.0,4260.11962890625,36680000
2021-03-25,4320.0,4430.0,4270.0,4360.0,4319.5634765625,24187900
2021-03-26,4410.0,4690.0,4380.0,4680.0,4636.59521484375,80072600
2021-03-29,4700.0,4720.0,4510.0,4540.0,4497.89404296875,38826000
2021-03-30,4580.0,4600.0,4480.0,4500.0,4458.2646484375,17162200
2021-03-31,4450.0,4460.0,4340.0,4380.0,4339.3779296875,17867700
2021-04-01,4480.0,4500.0,4380.0,4480.0,4438.4501953125,14830000
2021-04-05,4540.0,4550.0,4390.0,4430.0,4388.9140625,12044500
2021-04-06,4480.0,4680.0,4460.0,4660.0,4616.78076171875,32268500
2021-04-07,4700.0,4730.0,4620.0,4680.0,4636.59521484375,19824800
2021-04-08,4710.0,4840.0,4660.0,4820.0,4775.296875,29419700
2021-04-09,4820.0,4830.0,4620.0,4620.0,4577.15185546875,18607800
2021-04-12,4590.0,4590.0,4420.0,4460.0,4418.6357421875,11530300
2021-04-13,4500.0,4500.0,4320.0,4370.0,4329.470703125,12066800
2021-04-14,4370.0,4450.0,4370.0,4430.0,4388.9140625,11222700
2021-04-15,4460.0,4470.0,4300.0,4310.0,4270.02685546875,17030400
2021-04-16,4330.0,4390.0,4310.0,4350.0,4309.65576171875,17932700
2021-04-19,4350.0,4350.0,4300.0,4310.0,4270.02685546875,10661100
2021-04-20,4290.0,4300.0,4210.0,4270.0,4230.39794921875,17350100
2021-04-21,4230.0,4230.0,4110.0,4160.0,4121.41796875,27339500
2021-04-22,4160.0,4240.0,4160.0,4190.0,4151.14013671875,17765900
2021-04-23,4200.0,4200.0,4140.0,4150.0,4111.5107421875,10375700
2021-04-26,4200.0,4320.0,4200.0,4310.0,4270.02685546875,24265600
2021-04-27,4370.0,4400.0,4290.0,4330.0,4289.84130859375,20059700
2021-04-28,4330.0,4490.0,4330.0,4480.0,4438.4501953125,23478900
2021-04-29,4530.0,4670.0,4520.0,4650.0,4606.87353515625,34853500
2021-04-30,4630.0,4640.0,4540.0,4610.0,4567.24462890625,16972300
2021-05-03,4650.0,4690.0,4560.0,4570.0,4527.61572265625,15291000
2021-05-04,4600.0,4910.0,4570.0,4880.0,4834.74072265625,43546100
2021-05-05,4850.0,5000.0,4760.0,4970.0,4923.90576171875,43941500
2021-05-06,4950.0,5025.0,4920.0,4960.0,4913.99853515625,28951600
2021-05-07,4970.0,5150.0,4970.0,5100.0,5052.7001953125,36708300
2021-05-10,5150.0,5500.0,5150.0,5475.0,5475.0,51678500
2021-05-11,5375.0,5600.0,5275.0,5550.0,5550.0,30356900
2021-05-17,5500.0,5500.0,5175.0,5175.0,5175.0,27582200
2021-05-18,5275.0,5400.0,5100.0,5325.0,5325.0,33212600
2021-05-19,5275.0,5350.0,5025.0,5050.0,5050.0,21685100
2021-05-20,4970.0,5075.0,4780.0,4810.0,4810.0,36947500
2021-05-21,4800.0,4840.0,4590.0,4670.0,4670.0,31732000
2021-05-24,4650.0,4710.0,4420.0,4500.0,4500.0,26357600
2021-05-25,4570.0,4740.0,4570.0,4650.0,4650.0,27760700
2021-05-27,4720.0,4730.0,4540.0,4590.0,4590.0,31487800
2021-05-28,4720.0,4770.0,4650.0,4680.0,4680.0,30850500
2021-05-31,4710.0,4780.0,4660.0,4730.0,4730.0,16270200
2021-06-02,4810.0,4810.0,4700.0,4800.0,4800.0,18917600
2021-06-03,4800.0,4940.0,4760.0,4860.0,4860.0,24010000
2021-06-04,4790.0,4790.0,4700.0,4720.0,4720.0,12660800
2021-06-07,4720.0,4730.0,4600.0,4610.0,4610.0,10042100
2021-06-08,4610.0,4620.0,4530.0,4600.0,4600.0,15527200
2021-06-09,4630.0,4830.0,4630.0,4800.0,4800.0,18139500
2021-06-10,4800.0,4810.0,4710.0,4730.0,4730.0,11895000
2021-06-11,4800.0,4880.0,4770.0,4840.0,4840.0,13304500
2021-06-14,4830.0,4850.0,4770.0,4850.0,4850.0,10616100
2021-06-15,4800.0,4820.0,4710.0,4790.0,4790.0,17143000
2021-06-16,4700.0,4750.0,4610.0,4630.0,4630.0,9596100
2021-06-17,4580.0,4630.0,4540.0,4570.0,4570.0,12802500
2021-06-18,4570.0,4570.0,4280.0,4310.0,4310.0,32429600
2021-06-21,4230.0,4430.0,4180.0,4310.0,4310.0,20346400
2021-06-22,4400.0,4490.0,4330.0,4420.0,4420.0,11213100
2021-06-23,4460.0,4470.0,4350.0,4350.0,4350.0,7448500
2021-06-24,4410.0,4440.0,4330.0,4350.0,4350.0,6600300
2021-06-25,4430.0,4570.0,4430.0,4540.0,4540.0,17082500
2021-06-28,4530.0,4620.0,4470.0,4510.0,4510.0,10811500
2021-06-29,4490.0,4560.0,4450.0,4550.0,4550.0,8990600
2021-06-30,4590.0,4640.0,4530.0,4610.0,4610.0,11562100
2021-07-01,4610.0,4620.0,4480.0,4560.0,4560.0,11579000
2021-07-02,4560.0,4560.0,4490.0,4530.0,4530.0,5025400
2021-07-05,4560.0,4740.0,4510.0,4740.0,4740.0,16241900
2021-07-06,4760.0,5000.0,4750.0,4930.0,4930.0,27670700
2021-07-07,4880.0,4950.0,4780.0,4950.0,4950.0,16995600
2021-07-08,4980.0,5125.0,4950.0,4980.0,4980.0,27749300
2021-07-09,5000.0,5225.0,4980.0,5200.0,5200.0,27917700
